sku,name,description,price
SKU700,"Product 700","Description for product 700",952
SKU701,"Product 701","Description for product 701",154
SKU702,"Product 702","Description for product 702",749
SKU703,"Product 703","Description for product 703",627
SKU704,"Product 704","Description for product 704",693
SKU705,"Product 705","Description for product 705",299
SKU706,"Product 706","Description for product 706",643
SKU707,"Product 707","Description for product 707",400
SKU708,"Product 708","Description for product 708",645
SKU709,"Product 709","Description for product 709",213
SKU710,"Product 710","Description for product 710",604
SKU711,"Product 711","Description for product 711",239
SKU712,"Product 712","Description for product 712",298
SKU713,"Product 713","Description for product 713",381
SKU714,"Product 714","Description for product 714",921
SKU715,"Product 715","Description for product 715",821
SKU716,"Product 716","Description for product 716",614
SKU717,"Product 717","Description for product 717",939
SKU718,"Product 718","Description for product 718",143
SKU719,"Product 719","Description for product 719",824
SKU720,"Product 720","Description for product 720",567
SKU721,"Product 721","Description for product 721",928
SKU722,"Product 722","Description for product 722",785
SKU723,"Product 723","Description for product 723",77
SKU724,"Product 724","Description for product 724",900
SKU725,"Product 725","Description for product 725",21
SKU726,"Product 726","Description for product 726",894
SKU727,"Product 727","Description for product 727",936
SKU728,"Product 728","Description for product 728",136
SKU729,"Product 729","Description for product 729",420
SKU730,"Product 730","Description for product 730",259
SKU731,"Product 731","Description for product 731",647
SKU732,"Product 732","Description for product 732",390
SKU733,"Product 733","Description for product 733",668
SKU734,"Product 734","Description for product 734",586
SKU735,"Product 735","Description for product 735",608
SKU736,"Product 736","Description for product 736",371
SKU737,"Product 737","Description for product 737",552
SKU738,"Product 738","Description for product 738",146
SKU739,"Product 739","Description for product 739",471
SKU740,"Product 740","Description for product 740",231
SKU741,"Product 741","Description for product 741",517
SKU742,"Product 742","Description for product 742",546
SKU743,"Product 743","Description for product 743",110
SKU744,"Product 744","Description for product 744",149
SKU745,"Product 745","Description for product 745",878
SKU746,"Product 746","Description for product 746",751
SKU747,"Product 747","Description for product 747",161
SKU748,"Product 748","Description for product 748",586
SKU749,"Product 749","Description for product 749",136
SKU750,"Product 750","Description for product 750",339
SKU751,"Product 751","Description for product 751",523
SKU752,"Product 752","Description for product 752",84
SKU753,"Product 753","Description for product 753",775
SKU754,"Product 754","Description for product 754",969
SKU755,"Product 755","Description for product 755",63
SKU756,"Product 756","Description for product 756",923
SKU757,"Product 757","Description for product 757",106
SKU758,"Product 758","Description for product 758",842
SKU759,"Product 759","Description for product 759",608
SKU760,"Product 760","Description for product 760",953
SKU761,"Product 761","Description for product 761",561
SKU762,"Product 762","Description for product 762",309
SKU763,"Product 763","Description for product 763",417
SKU764,"Product 764","Description for product 764",322
SKU765,"Product 765","Description for product 765",170
SKU766,"Product 766","Description for product 766",945
SKU767,"Product 767","Description for product 767",264
SKU768,"Product 768","Description for product 768",532
SKU769,"Product 769","Description for product 769",327
SKU770,"Product 770","Description for product 770",35
SKU771,"Product 771","Description for product 771",957
SKU772,"Product 772","Description for product 772",587
SKU773,"Product 773","Description for product 773",914
SKU774,"Product 774","Description for product 774",651
SKU775,"Product 775","Description for product 775",860
SKU776,"Product 776","Description for product 776",612
SKU777,"Product 777","Description for product 777",851
SKU778,"Product 778","Description for product 778",592
SKU779,"Product 779","Description for product 779",326
SKU780,"Product 780","Description for product 780",201
SKU781,"Product 781","Description for product 781",499
SKU782,"Product 782","Description for product 782",555
SKU783,"Product 783","Description for product 783",909
SKU784,"Product 784","Description for product 784",937
SKU785,"Product 785","Description for product 785",580
SKU786,"Product 786","Description for product 786",839
SKU787,"Product 787","Description for product 787",826
SKU788,"Product 788","Description for product 788",68
SKU789,"Product 789","Description for product 789",379
SKU790,"Product 790","Description for product 790",911
SKU791,"Product 791","Description for product 791",880
SKU792,"Product 792","Description for product 792",973
SKU793,"Product 793","Description for product 793",526
SKU794,"Product 794","Description for product 794",56
SKU795,"Product 795","Description for product 795",676
SKU796,"Product 796","Description for product 796",813
SKU797,"Product 797","Description for product 797",575
SKU798,"Product 798","Description for product 798",306
SKU799,"Product 799","Description for product 799",990
SKU800,"Product 800","Description for product 800",367
SKU801,"Product 801","Description for product 801",89
SKU802,"Product 802","Description for product 802",852
SKU803,"Product 803","Description for product 803",626
SKU804,"Product 804","Description for product 804",844
SKU805,"Product 805","Description for product 805",919
SKU806,"Product 806","Description for product 806",363
SKU807,"Product 807","Description for product 807",165
SKU808,"Product 808","Description for product 808",132
SKU809,"Product 809","Description for product 809",512
SKU810,"Product 810","Description for product 810",420
SKU811,"Product 811","Description for product 811",931
SKU812,"Product 812","Description for product 812",481
SKU813,"Product 813","Description for product 813",460
SKU814,"Product 814","Description for product 814",35
SKU815,"Product 815","Description for product 815",144
SKU816,"Product 816","Description for product 816",375
SKU817,"Product 817","Description for product 817",12
SKU818,"Product 818","Description for product 818",452
SKU819,"Product 819","Description for product 819",318
SKU820,"Product 820","Description for product 820",724
SKU821,"Product 821","Description for product 821",322
SKU822,"Product 822","Description for product 822",807
SKU823,"Product 823","Description for product 823",939
SKU824,"Product 824","Description for product 824",572
SKU825,"Product 825","Description for product 825",197
SKU826,"Product 826","Description for product 826",225
SKU827,"Product 827","Description for product 827",590
SKU828,"Product 828","Description for product 828",351
SKU829,"Product 829","Description for product 829",621
SKU830,"Product 830","Description for product 830",544
SKU831,"Product 831","Description for product 831",930
SKU832,"Product 832","Description for product 832",965
SKU833,"Product 833","Description for product 833",951
SKU834,"Product 834","Description for product 834",841
SKU835,"Product 835","Description for product 835",538
SKU836,"Product 836","Description for product 836",175
SKU837,"Product 837","Description for product 837",186
SKU838,"Product 838","Description for product 838",442
SKU839,"Product 839","Description for product 839",358
SKU840,"Product 840","Description for product 840",670
SKU841,"Product 841","Description for product 841",290
SKU842,"Product 842","Description for product 842",414
SKU843,"Product 843","Description for product 843",711
SKU844,"Product 844","Description for product 844",229
SKU845,"Product 845","Description for product 845",68
SKU846,"Product 846","Description for product 846",583
SKU847,"Product 847","Description for product 847",832
SKU848,"Product 848","Description for product 848",927
SKU849,"Product 849","Description for product 849",577
SKU850,"Product 850","Description for product 850",875
SKU851,"Product 851","Description for product 851",601
SKU852,"Product 852","Description for product 852",839
SKU853,"Product 853","Description for product 853",942
SKU854,"Product 854","Description for product 854",11
SKU855,"Product 855","Description for product 855",944
SKU856,"Product 856","Description for product 856",72
SKU857,"Product 857","Description for product 857",264
SKU858,"Product 858","Description for product 858",279
SKU859,"Product 859","Description for product 859",910
SKU860,"Product 860","Description for product 860",998
SKU861,"Product 861","Description for product 861",536
SKU862,"Product 862","Description for product 862",191
SKU863,"Product 863","Description for product 863",167
SKU864,"Product 864","Description for product 864",133
SKU865,"Product 865","Description for product 865",219
SKU866,"Product 866","Description for product 866",277
SKU867,"Product 867","Description for product 867",969
SKU868,"Product 868","Description for product 868",568
SKU869,"Product 869","Description for product 869",69
SKU870,"Product 870","Description for product 870",832
SKU871,"Product 871","Description for product 871",663
SKU872,"Product 872","Description for product 872",182
SKU873,"Product 873","Description for product 873",834
SKU874,"Product 874","Description for product 874",672
SKU875,"Product 875","Description for product 875",342
SKU876,"Product 876","Description for product 876",648
SKU877,"Product 877","Description for product 877",307
SKU878,"Product 878","Description for product 878",186
SKU879,"Product 879","Description for product 879",348
SKU880,"Product 880","Description for product 880",462
SKU881,"Product 881","Description for product 881",740
SKU882,"Product 882","Description for product 882",98
SKU883,"Product 883","Description for product 883",615
SKU884,"Product 884","Description for product 884",478
SKU885,"Product 885","Description for product 885",162
SKU886,"Product 886","Description for product 886",395
SKU887,"Product 887","Description for product 887",671
SKU888,"Product 888","Description for product 888",183
SKU889,"Product 889","Description for product 889",858
SKU890,"Product 890","Description for product 890",558
SKU891,"Product 891","Description for product 891",865
SKU892,"Product 892","Description for product 892",868
SKU893,"Product 893","Description for product 893",102
SKU894,"Product 894","Description for product 894",507
SKU895,"Product 895","Description for product 895",985
SKU896,"Product 896","Description for product 896",257
SKU897,"Product 897","Description for product 897",455
SKU898,"Product 898","Description for product 898",693
SKU899,"Product 899","Description for product 899",729
SKU900,"Product 900","Description for product 900",312
SKU901,"Product 901","Description for product 901",129
SKU902,"Product 902","Description for product 902",813
SKU903,"Product 903","Description for product 903",174
SKU904,"Product 904","Description for product 904",897
SKU905,"Product 905","Description for product 905",249
SKU906,"Product 906","Description for product 906",219
SKU907,"Product 907","Description for product 907",166
SKU908,"Product 908","Description for product 908",221
SKU909,"Product 909","Description for product 909",367
SKU910,"Product 910","Description for product 910",58
SKU911,"Product 911","Description for product 911",963
SKU912,"Product 912","Description for product 912",700
SKU913,"Product 913","Description for product 913",512
SKU914,"Product 914","Description for product 914",809
SKU915,"Product 915","Description for product 915",582
SKU916,"Product 916","Description for product 916",570
SKU917,"Product 917","Description for product 917",813
SKU918,"Product 918","Description for product 918",536
SKU919,"Product 919","Description for product 919",366
SKU920,"Product 920","Description for product 920",47
SKU921,"Product 921","Description for product 921",591
SKU922,"Product 922","Description for product 922",236
SKU923,"Product 923","Description for product 923",365
SKU924,"Product 924","Description for product 924",765
SKU925,"Product 925","Description for product 925",682
SKU926,"Product 926","Description for product 926",248
SKU927,"Product 927","Description for product 927",929
SKU928,"Product 928","Description for product 928",44
SKU929,"Product 929","Description for product 929",438
SKU930,"Product 930","Description for product 930",986
SKU931,"Product 931","Description for product 931",455
SKU932,"Product 932","Description for product 932",835
SKU933,"Product 933","Description for product 933",921
SKU934,"Product 934","Description for product 934",500
SKU935,"Product 935","Description for product 935",287
SKU936,"Product 936","Description for product 936",887
SKU937,"Product 937","Description for product 937",885
SKU938,"Product 938","Description for product 938",660
SKU939,"Product 939","Description for product 939",351
SKU940,"Product 940","Description for product 940",611
SKU941,"Product 941","Description for product 941",432
SKU942,"Product 942","Description for product 942",56
SKU943,"Product 943","Description for product 943",804
SKU944,"Product 944","Description for product 944",99
SKU945,"Product 945","Description for product 945",226
SKU946,"Product 946","Description for product 946",481
SKU947,"Product 947","Description for product 947",394
SKU948,"Product 948","Description for product 948",475
SKU949,"Product 949","Description for product 949",775
SKU950,"Product 950","Description for product 950",887
SKU951,"Product 951","Description for product 951",40
SKU952,"Product 952","Description for product 952",236
SKU953,"Product 953","Description for product 953",212
SKU954,"Product 954","Description for product 954",220
SKU955,"Product 955","Description for product 955",336
SKU956,"Product 956","Description for product 956",764
SKU957,"Product 957","Description for product 957",897
SKU958,"Product 958","Description for product 958",726
SKU959,"Product 959","Description for product 959",923
SKU960,"Product 960","Description for product 960",108
SKU961,"Product 961","Description for product 961",841
SKU962,"Product 962","Description for product 962",596
SKU963,"Product 963","Description for product 963",254
SKU964,"Product 964","Description for product 964",206
SKU965,"Product 965","Description for product 965",45
SKU966,"Product 966","Description for product 966",413
SKU967,"Product 967","Description for product 967",869
SKU968,"Product 968","Description for product 968",403
SKU969,"Product 969","Description for product 969",701
SKU970,"Product 970","Description for product 970",844
SKU971,"Product 971","Description for product 971",538
SKU972,"Product 972","Description for product 972",838
SKU973,"Product 973","Description for product 973",282
SKU974,"Product 974","Description for product 974",989
SKU975,"Product 975","Description for product 975",782
SKU976,"Product 976","Description for product 976",550
SKU977,"Product 977","Description for product 977",529
SKU978,"Product 978","Description for product 978",86
SKU979,"Product 979","Description for product 979",103
SKU980,"Product 980","Description for product 980",918
SKU981,"Product 981","Description for product 981",120
SKU982,"Product 982","Description for product 982",474
SKU983,"Product 983","Description for product 983",397
SKU984,"Product 984","Description for product 984",90
SKU985,"Product 985","Description for product 985",339
SKU986,"Product 986","Description for product 986",12
SKU987,"Product 987","Description for product 987",380
SKU988,"Product 988","Description for product 988",761
SKU989,"Product 989","Description for product 989",421
SKU990,"Product 990","Description for product 990",65
SKU991,"Product 991","Description for product 991",599
SKU992,"Product 992","Description for product 992",767
SKU993,"Product 993","Description for product 993",467
SKU994,"Product 994","Description for product 994",373
SKU995,"Product 995","Description for product 995",406
SKU996,"Product 996","Description for product 996",877
SKU997,"Product 997","Description for product 997",734
SKU998,"Product 998","Description for product 998",178
SKU999,"Product 999","Description for product 999",199
SKU1000,"Product 1000","Description for product 1000",261
