sku,name,description,price
SKU700,"Product 700","Description for product 700",650
SKU701,"Product 701","Description for product 701",263
SKU702,"Product 702","Description for product 702",228
SKU703,"Product 703","Description for product 703",703
SKU704,"Product 704","Description for product 704",655
SKU705,"Product 705","Description for product 705",23
SKU706,"Product 706","Description for product 706",807
SKU707,"Product 707","Description for product 707",760
SKU708,"Product 708","Description for product 708",580
SKU709,"Product 709","Description for product 709",484
SKU710,"Product 710","Description for product 710",465
SKU711,"Product 711","Description for product 711",698
SKU712,"Product 712","Description for product 712",988
SKU713,"Product 713","Description for product 713",883
SKU714,"Product 714","Description for product 714",927
SKU715,"Product 715","Description for product 715",542
SKU716,"Product 716","Description for product 716",157
SKU717,"Product 717","Description for product 717",598
SKU718,"Product 718","Description for product 718",755
SKU719,"Product 719","Description for product 719",388
SKU720,"Product 720","Description for product 720",289
SKU721,"Product 721","Description for product 721",213
SKU722,"Product 722","Description for product 722",18
SKU723,"Product 723","Description for product 723",145
SKU724,"Product 724","Description for product 724",971
SKU725,"Product 725","Description for product 725",395
SKU726,"Product 726","Description for product 726",88
SKU727,"Product 727","Description for product 727",435
SKU728,"Product 728","Description for product 728",672
SKU729,"Product 729","Description for product 729",711
SKU730,"Product 730","Description for product 730",711
SKU731,"Product 731","Description for product 731",917
SKU732,"Product 732","Description for product 732",721
SKU733,"Product 733","Description for product 733",712
SKU734,"Product 734","Description for product 734",51
SKU735,"Product 735","Description for product 735",849
SKU736,"Product 736","Description for product 736",974
SKU737,"Product 737","Description for product 737",935
SKU738,"Product 738","Description for product 738",992
SKU739,"Product 739","Description for product 739",969
SKU740,"Product 740","Description for product 740",969
SKU741,"Product 741","Description for product 741",710
SKU742,"Product 742","Description for product 742",871
SKU743,"Product 743","Description for product 743",697
SKU744,"Product 744","Description for product 744",279
SKU745,"Product 745","Description for product 745",560
SKU746,"Product 746","Description for product 746",282
SKU747,"Product 747","Description for product 747",161
SKU748,"Product 748","Description for product 748",230
SKU749,"Product 749","Description for product 749",589
SKU750,"Product 750","Description for product 750",311
SKU751,"Product 751","Description for product 751",933
SKU752,"Product 752","Description for product 752",433
SKU753,"Product 753","Description for product 753",874
SKU754,"Product 754","Description for product 754",423
SKU755,"Product 755","Description for product 755",298
SKU756,"Product 756","Description for product 756",414
SKU757,"Product 757","Description for product 757",39
SKU758,"Product 758","Description for product 758",357
SKU759,"Product 759","Description for product 759",751
SKU760,"Product 760","Description for product 760",369
SKU761,"Product 761","Description for product 761",83
SKU762,"Product 762","Description for product 762",728
SKU763,"Product 763","Description for product 763",487
SKU764,"Product 764","Description for product 764",857
SKU765,"Product 765","Description for product 765",19
SKU766,"Product 766","Description for product 766",60
SKU767,"Product 767","Description for product 767",300
SKU768,"Product 768","Description for product 768",389
SKU769,"Product 769","Description for product 769",999
SKU770,"Product 770","Description for product 770",576
SKU771,"Product 771","Description for product 771",392
SKU772,"Product 772","Description for product 772",339
SKU773,"Product 773","Description for product 773",55
SKU774,"Product 774","Description for product 774",209
SKU775,"Product 775","Description for product 775",144
SKU776,"Product 776","Description for product 776",119
SKU777,"Product 777","Description for product 777",719
SKU778,"Product 778","Description for product 778",856
SKU779,"Product 779","Description for product 779",295
SKU780,"Product 780","Description for product 780",697
SKU781,"Product 781","Description for product 781",279
SKU782,"Product 782","Description for product 782",162
SKU783,"Product 783","Description for product 783",111
SKU784,"Product 784","Description for product 784",464
SKU785,"Product 785","Description for product 785",763
SKU786,"Product 786","Description for product 786",586
SKU787,"Product 787","Description for product 787",71
SKU788,"Product 788","Description for product 788",120
SKU789,"Product 789","Description for product 789",663
SKU790,"Product 790","Description for product 790",311
SKU791,"Product 791","Description for product 791",418
SKU792,"Product 792","Description for product 792",224
SKU793,"Product 793","Description for product 793",531
SKU794,"Product 794","Description for product 794",659
SKU795,"Product 795","Description for product 795",886
SKU796,"Product 796","Description for product 796",689
SKU797,"Product 797","Description for product 797",330
SKU798,"Product 798","Description for product 798",499
SKU799,"Product 799","Description for product 799",677
SKU800,"Product 800","Description for product 800",184
SKU801,"Product 801","Description for product 801",597
SKU802,"Product 802","Description for product 802",698
SKU803,"Product 803","Description for product 803",73
SKU804,"Product 804","Description for product 804",108
SKU805,"Product 805","Description for product 805",137
SKU806,"Product 806","Description for product 806",566
SKU807,"Product 807","Description for product 807",643
SKU808,"Product 808","Description for product 808",230
SKU809,"Product 809","Description for product 809",111
SKU810,"Product 810","Description for product 810",451
SKU811,"Product 811","Description for product 811",881
SKU812,"Product 812","Description for product 812",212
SKU813,"Product 813","Description for product 813",697
SKU814,"Product 814","Description for product 814",205
SKU815,"Product 815","Description for product 815",140
SKU816,"Product 816","Description for product 816",325
SKU817,"Product 817","Description for product 817",572
SKU818,"Product 818","Description for product 818",427
SKU819,"Product 819","Description for product 819",224
SKU820,"Product 820","Description for product 820",909
SKU821,"Product 821","Description for product 821",687
SKU822,"Product 822","Description for product 822",98
SKU823,"Product 823","Description for product 823",380
SKU824,"Product 824","Description for product 824",407
SKU825,"Product 825","Description for product 825",730
SKU826,"Product 826","Description for product 826",875
SKU827,"Product 827","Description for product 827",543
SKU828,"Product 828","Description for product 828",562
SKU829,"Product 829","Description for product 829",527
SKU830,"Product 830","Description for product 830",121
SKU831,"Product 831","Description for product 831",782
SKU832,"Product 832","Description for product 832",410
SKU833,"Product 833","Description for product 833",534
SKU834,"Product 834","Description for product 834",144
SKU835,"Product 835","Description for product 835",606
SKU836,"Product 836","Description for product 836",778
SKU837,"Product 837","Description for product 837",108
SKU838,"Product 838","Description for product 838",756
SKU839,"Product 839","Description for product 839",964
SKU840,"Product 840","Description for product 840",898
SKU841,"Product 841","Description for product 841",393
SKU842,"Product 842","Description for product 842",189
SKU843,"Product 843","Description for product 843",279
SKU844,"Product 844","Description for product 844",723
SKU845,"Product 845","Description for product 845",235
SKU846,"Product 846","Description for product 846",631
SKU847,"Product 847","Description for product 847",922
SKU848,"Product 848","Description for product 848",801
SKU849,"Product 849","Description for product 849",305
SKU850,"Product 850","Description for product 850",271
SKU851,"Product 851","Description for product 851",24
SKU852,"Product 852","Description for product 852",983
SKU853,"Product 853","Description for product 853",407
SKU854,"Product 854","Description for product 854",453
SKU855,"Product 855","Description for product 855",573
SKU856,"Product 856","Description for product 856",327
SKU857,"Product 857","Description for product 857",255
SKU858,"Product 858","Description for product 858",321
SKU859,"Product 859","Description for product 859",710
SKU860,"Product 860","Description for product 860",243
SKU861,"Product 861","Description for product 861",363
SKU862,"Product 862","Description for product 862",752
SKU863,"Product 863","Description for product 863",696
SKU864,"Product 864","Description for product 864",376
SKU865,"Product 865","Description for product 865",687
SKU866,"Product 866","Description for product 866",64
SKU867,"Product 867","Description for product 867",556
SKU868,"Product 868","Description for product 868",992
SKU869,"Product 869","Description for product 869",281
SKU870,"Product 870","Description for product 870",216
SKU871,"Product 871","Description for product 871",672
SKU872,"Product 872","Description for product 872",692
SKU873,"Product 873","Description for product 873",93
SKU874,"Product 874","Description for product 874",346
SKU875,"Product 875","Description for product 875",366
SKU876,"Product 876","Description for product 876",469
SKU877,"Product 877","Description for product 877",88
SKU878,"Product 878","Description for product 878",658
SKU879,"Product 879","Description for product 879",600
SKU880,"Product 880","Description for product 880",231
SKU881,"Product 881","Description for product 881",145
SKU882,"Product 882","Description for product 882",878
SKU883,"Product 883","Description for product 883",952
SKU884,"Product 884","Description for product 884",498
SKU885,"Product 885","Description for product 885",943
SKU886,"Product 886","Description for product 886",368
SKU887,"Product 887","Description for product 887",675
SKU888,"Product 888","Description for product 888",906
SKU889,"Product 889","Description for product 889",482
SKU890,"Product 890","Description for product 890",935
SKU891,"Product 891","Description for product 891",853
SKU892,"Product 892","Description for product 892",905
SKU893,"Product 893","Description for product 893",560
SKU894,"Product 894","Description for product 894",479
SKU895,"Product 895","Description for product 895",691
SKU896,"Product 896","Description for product 896",572
SKU897,"Product 897","Description for product 897",501
SKU898,"Product 898","Description for product 898",728
SKU899,"Product 899","Description for product 899",877
SKU900,"Product 900","Description for product 900",539
SKU901,"Product 901","Description for product 901",509
SKU902,"Product 902","Description for product 902",404
SKU903,"Product 903","Description for product 903",135
SKU904,"Product 904","Description for product 904",841
SKU905,"Product 905","Description for product 905",403
SKU906,"Product 906","Description for product 906",769
SKU907,"Product 907","Description for product 907",370
SKU908,"Product 908","Description for product 908",389
SKU909,"Product 909","Description for product 909",700
SKU910,"Product 910","Description for product 910",160
SKU911,"Product 911","Description for product 911",20
SKU912,"Product 912","Description for product 912",584
SKU913,"Product 913","Description for product 913",116
SKU914,"Product 914","Description for product 914",445
SKU915,"Product 915","Description for product 915",552
SKU916,"Product 916","Description for product 916",424
SKU917,"Product 917","Description for product 917",52
SKU918,"Product 918","Description for product 918",54
SKU919,"Product 919","Description for product 919",445
SKU920,"Product 920","Description for product 920",928
SKU921,"Product 921","Description for product 921",485
SKU922,"Product 922","Description for product 922",373
SKU923,"Product 923","Description for product 923",410
SKU924,"Product 924","Description for product 924",337
SKU925,"Product 925","Description for product 925",512
SKU926,"Product 926","Description for product 926",921
SKU927,"Product 927","Description for product 927",523
SKU928,"Product 928","Description for product 928",18
SKU929,"Product 929","Description for product 929",611
SKU930,"Product 930","Description for product 930",876
SKU931,"Product 931","Description for product 931",867
SKU932,"Product 932","Description for product 932",151
SKU933,"Product 933","Description for product 933",56
SKU934,"Product 934","Description for product 934",936
SKU935,"Product 935","Description for product 935",803
SKU936,"Product 936","Description for product 936",49
SKU937,"Product 937","Description for product 937",547
SKU938,"Product 938","Description for product 938",724
SKU939,"Product 939","Description for product 939",939
SKU940,"Product 940","Description for product 940",142
SKU941,"Product 941","Description for product 941",197
SKU942,"Product 942","Description for product 942",151
SKU943,"Product 943","Description for product 943",17
SKU944,"Product 944","Description for product 944",506
SKU945,"Product 945","Description for product 945",175
SKU946,"Product 946","Description for product 946",188
SKU947,"Product 947","Description for product 947",493
SKU948,"Product 948","Description for product 948",734
SKU949,"Product 949","Description for product 949",333
SKU950,"Product 950","Description for product 950",255
SKU951,"Product 951","Description for product 951",70
SKU952,"Product 952","Description for product 952",307
SKU953,"Product 953","Description for product 953",668
SKU954,"Product 954","Description for product 954",388
SKU955,"Product 955","Description for product 955",117
SKU956,"Product 956","Description for product 956",670
SKU957,"Product 957","Description for product 957",742
SKU958,"Product 958","Description for product 958",567
SKU959,"Product 959","Description for product 959",598
SKU960,"Product 960","Description for product 960",933
SKU961,"Product 961","Description for product 961",741
SKU962,"Product 962","Description for product 962",889
SKU963,"Product 963","Description for product 963",776
SKU964,"Product 964","Description for product 964",101
SKU965,"Product 965","Description for product 965",404
SKU966,"Product 966","Description for product 966",45
SKU967,"Product 967","Description for product 967",498
SKU968,"Product 968","Description for product 968",537
SKU969,"Product 969","Description for product 969",678
SKU970,"Product 970","Description for product 970",384
SKU971,"Product 971","Description for product 971",500
SKU972,"Product 972","Description for product 972",454
SKU973,"Product 973","Description for product 973",211
SKU974,"Product 974","Description for product 974",883
SKU975,"Product 975","Description for product 975",416
SKU976,"Product 976","Description for product 976",194
SKU977,"Product 977","Description for product 977",280
SKU978,"Product 978","Description for product 978",41
SKU979,"Product 979","Description for product 979",273
SKU980,"Product 980","Description for product 980",387
SKU981,"Product 981","Description for product 981",272
SKU982,"Product 982","Description for product 982",635
SKU983,"Product 983","Description for product 983",960
SKU984,"Product 984","Description for product 984",110
SKU985,"Product 985","Description for product 985",214
SKU986,"Product 986","Description for product 986",838
SKU987,"Product 987","Description for product 987",328
SKU988,"Product 988","Description for product 988",310
SKU989,"Product 989","Description for product 989",917
SKU990,"Product 990","Description for product 990",386
SKU991,"Product 991","Description for product 991",953
SKU992,"Product 992","Description for product 992",151
SKU993,"Product 993","Description for product 993",394
SKU994,"Product 994","Description for product 994",968
SKU995,"Product 995","Description for product 995",310
SKU996,"Product 996","Description for product 996",765
SKU997,"Product 997","Description for product 997",370
SKU998,"Product 998","Description for product 998",646
SKU999,"Product 999","Description for product 999",25
SKU1000,"Product 1000","Description for product 1000",656
